id,name,shortname,unit_id,unit
210007,Hydrophilic Organic Matter Aerosol Mixing Ratio,aermr07,21,
210008,Hydrophobic Organic Matter Aerosol Mixing Ratio,aermr08,21,
210009,Hydrophilic Black Carbon Aerosol Mixing Ratio,aermr09,21,
210010,Hydrophobic Black Carbon Aerosol Mixing Ratio,aermr10,21,
210011,Sulphate Aerosol Mixing Ratio,aermr11,21,
210012,SO2 precursor mixing ratio,aermr12,21,
210013,Volcanic ash aerosol mixing ratio,aermr13,21,
210014,Volcanic sulphate aerosol mixing ratio,aermr14,21,
210015,Volcanic SO2 precursor mixing ratio,aermr15,21,
210016,Aerosol type 1 source/gain accumulated,aergn01,22,
210017,Aerosol type 2 source/gain accumulated,aergn02,22,
210018,Aerosol type 3 source/gain accumulated,aergn03,22,
210019,Aerosol type 4 source/gain accumulated,aergn04,22,
210020,Aerosol type 5 source/gain accumulated,aergn05,22,
210021,Aerosol type 6 source/gain accumulated,aergn06,22,
210022,Aerosol type 7 source/gain accumulated,aergn07,22,
210023,Aerosol type 8 source/gain accumulated,aergn08,22,
210024,Aerosol type 9 source/gain accumulated,aergn09,22,
210025,Aerosol type 10 source/gain accumulated,aergn10,22,
210026,Aerosol type 11 source/gain accumulated,aergn11,22,
210027,Aerosol type 12 source/gain accumulated,aergn12,22,
210028,SO4 aerosol precursor mass mixing ratio,aerpr03,21,
210029,Water vapour mixing ratio for hydrophilic aerosols in mode 1,aerwv01,21,
210030,Water vapour mixing ratio for hydrophilic aerosols in mode 2,aerwv02,21,
210031,Aerosol type 1 sink/loss accumulated,aerls01,22,
210032,Aerosol type 2 sink/loss accumulated,aerls02,22,
210033,Aerosol type 3 sink/loss accumulated,aerls03,22,
210034,Aerosol type 4 sink/loss accumulated,aerls04,22,
210035,Aerosol type 5 sink/loss accumulated,aerls05,22,
210036,Aerosol type 6 sink/loss accumulated,aerls06,22,
210037,Aerosol type 7 sink/loss accumulated,aerls07,22,
210038,Aerosol type 8 sink/loss accumulated,aerls08,22,
210039,Aerosol type 9 sink/loss accumulated,aerls09,22,
210040,Aerosol type 10 sink/loss accumulated,aerls10,22,
210041,Aerosol type 11 sink/loss accumulated,aerls11,22,
210042,Aerosol type 12 sink/loss accumulated,aerls12,22,
210043,DMS surface emission,emdms,33,
210044,Water vapour mixing ratio for hydrophilic aerosols in mode 3,aerwv03,21,
210045,Water vapour mixing ratio for hydrophilic aerosols in mode 4,aerwv04,21,
210046,Aerosol precursor mixing ratio,aerpr,21,
210047,Aerosol small mode mixing ratio,aersm,21,
210048,Aerosol large mode mixing ratio,aerlg,21,
210049,Aerosol precursor optical depth,aodpr,23,
210050,Aerosol small mode optical depth,aodsm,23,
210051,Aerosol large mode optical depth,aodlg,23,
210052,Dust emission potential,aerdep,90,
210053,Lifting threshold speed,aerlts,5,
210054,Soil clay content,aerscc,29,
210055,Experimental product,~,7,
210056,Experimental product,~,7,
210057,"Mixing ration of organic carbon aerosol, nucleation mode",ocnuc,21,
210058,Monoterpene precursor mixing ratio,monot,21,
210059,Secondary organic precursor mixing ratio,soapr,21,
210060,Injection height (from IS4FIRES),injh,4,
210061,Carbon dioxide mass mixing ratio,co2,21,
210062,Methane,ch4,21,
210063,Nitrous oxide,n2o,21,
210064,CO2 column-mean molar fraction,tcco2,169,
210065,CH4 column-mean molar fraction,tcch4,163,
210066,Total column Nitrous oxide,tcn2o,22,
210067,Ocean flux of Carbon Dioxide,co2of,33,
210068,Natural biosphere flux of Carbon Dioxide,co2nbf,33,
210069,Anthropogenic emissions of Carbon Dioxide,co2apf,33,
210070,Methane Surface Fluxes,ch4f,33,
210071,Methane loss rate due to radical hydroxyl (OH),kch4,8,
210072,Particulate matter d <= 1 um,pm1,9,
210073,Particulate matter d <= 2.5 um,pm2p5,9,
210074,Particulate matter d <= 10 um,pm10,9,
210079,Wildfire viewing angle of observation,vafire,148,
210080,Wildfire flux of Carbon Dioxide,co2fire,33,
210081,Wildfire flux of Carbon Monoxide,cofire,33,
210082,Wildfire flux of Methane,ch4fire,33,
210083,Wildfire flux of Non-Methane Hydro-Carbons,nmhcfire,33,
210084,Wildfire flux of Hydrogen,h2fire,33,
210085,Wildfire flux of Nitrogen Oxides NOx,noxfire,33,
210086,Wildfire flux of Nitrous Oxide,n2ofire,33,
210087,Wildfire flux of Particulate Matter PM2.5,pm2p5fire,33,
210088,Wildfire flux of Total Particulate Matter,tpmfire,33,
210089,Wildfire flux of Total Carbon in Aerosols,tcfire,33,
210090,Wildfire flux of Organic Carbon,ocfire,33,
210091,Wildfire flux of Black Carbon,bcfire,33,
210092,Wildfire overall flux of burnt Carbon,cfire,33,
210093,Wildfire fraction of C4 plants,c4ffire,23,
210094,Wildfire vegetation map index,vegfire,23,
210095,Wildfire Combustion Completeness,ccfire,23,
210096,Wildfire Fuel Load: Carbon per unit area,flfire,22,
210097,Wildfire fraction of area observed,offire,23,
210098,Number of positive FRP pixels per grid cell,nofrp,7,
210099,Wildfire radiative power,frpfire,76,
210100,Wildfire combustion rate,crfire,33,
210101,Wildfire radiative power maximum,maxfrpfire,179,
210102,Wildfire flux of Sulfur Dioxide,so2fire,33,
210103,Wildfire Flux of Methanol (CH3OH),ch3ohfire,33,
210104,Wildfire Flux of Ethanol (C2H5OH),c2h5ohfire,33,
210105,Wildfire Flux of Propane (C3H8),c3h8fire,33,
210106,Wildfire Flux of Ethene (C2H4),c2h4fire,33,
210107,Wildfire Flux of Propene (C3H6),c3h6fire,33,
210108,Wildfire Flux of Isoprene (C5H8),c5h8fire,33,
210109,Wildfire Flux of Terpenes (C5H8)n,terpenesfire,33,
210110,Wildfire Flux of Toluene_lump (C7H8+ C6H6 + C8H10),toluenefire,33,
210111,"Wildfire Flux of Higher Alkenes (CnH2n, C>=4)",hialkenesfire,33,
210112,"Wildfire Flux of Higher Alkanes (CnH2n+2, C>=4)",hialkanesfire,33,
210113,Wildfire Flux of Formaldehyde (CH2O),ch2ofire,33,
210114,Wildfire Flux of Acetaldehyde (C2H4O),c2h4ofire,33,
210115,Wildfire Flux of Acetone (C3H6O),c3h6ofire,33,
210116,Wildfire Flux of Ammonia (NH3),nh3fire,33,
210117,Wildfire Flux of Dimethyl Sulfide (DMS) (C2H6S),c2h6sfire,33,
210118,Wildfire Flux of Ethane (C2H6),c2h6fire,33,
210119,Mean height of maximum injection,mami,4,
210120,Plume top height above surface,apt,4,
210121,Nitrogen dioxide mass mixing ratio,no2,21,
210122,Sulphur dioxide mass mixing ratio,so2,21,
210123,Carbon monoxide mass mixing ratio,co,21,
210124,Formaldehyde,hcho,21,
210125,Total column Nitrogen dioxide,tcno2,22,
210126,Total column Sulphur dioxide,tcso2,22,
210127,Total column Carbon monoxide,tcco,22,
210128,Total column Formaldehyde,tchcho,22,
210129,Nitrogen Oxides,nox,21,
210130,Total Column Nitrogen Oxides,tcnox,22,
210131,Reactive tracer 1 mass mixing ratio,grg1,21,
210132,Total column GRG tracer 1,tcgrg1,22,
210133,Reactive tracer 2 mass mixing ratio,grg2,21,
210134,Total column GRG tracer 2,tcgrg2,22,
210135,Reactive tracer 3 mass mixing ratio,grg3,21,
210136,Total column GRG tracer 3,tcgrg3,22,
210137,Reactive tracer 4 mass mixing ratio,grg4,21,
210138,Total column GRG tracer 4,tcgrg4,22,
210139,Reactive tracer 5 mass mixing ratio,grg5,21,
210140,Total column GRG tracer 5,tcgrg5,22,
210141,Reactive tracer 6 mass mixing ratio,grg6,21,
210142,Total column GRG tracer 6,tcgrg6,22,
210143,Reactive tracer 7 mass mixing ratio,grg7,21,
210144,Total column GRG tracer 7,tcgrg7,22,
210145,Reactive tracer 8 mass mixing ratio,grg8,21,
210146,Total column GRG tracer 8,tcgrg8,22,
210147,Reactive tracer 9 mass mixing ratio,grg9,21,
210148,Total column GRG tracer 9,tcgrg9,22,
210149,Reactive tracer 10 mass mixing ratio,grg10,21,
210150,Total column GRG tracer 10,tcgrg10,22,
210151,Surface flux Nitrogen oxides,sfnox,33,
210152,Surface flux Nitrogen dioxide,sfno2,33,
210153,Surface flux Sulphur dioxide,sfso2,33,
210154,Surface flux Carbon monoxide,sfco2,33,
210155,Surface flux Formaldehyde,sfhcho,33,
210156,Surface flux GEMS Ozone,sfgo3,33,
210157,Surface flux reactive tracer 1,sfgr1,33,
210158,Surface flux reactive tracer 2,sfgr2,33,
210159,Surface flux reactive tracer 3,sfgr3,33,
210160,Surface flux reactive tracer 4,sfgr4,33,
210161,Surface flux reactive tracer 5,sfgr5,33,
210162,Surface flux reactive tracer 6,sfgr6,33,
210163,Surface flux reactive tracer 7,sfgr7,33,
210164,Surface flux reactive tracer 8,sfgr8,33,
210165,Surface flux reactive tracer 9,sfgr9,33,
210166,Surface flux reactive tracer 10,sfgr10,33,
210167,Wildfire day-time radiative power,frpdayfire,76,
210169,Wildfire night-time radiative power,frpngtfire,76,
210170,Volcanic sulfur dioxide mass mixing ratio,VSO2,21,
210177,Wildfire day-time inverse variance of radiative power,frpdayivar,84,
210179,Wildfire night-time inverse variance of radiative power,frpngtivar,84,
210181,Radon,ra,21,
210182,Sulphur Hexafluoride,sf6,21,
210183,Total column Radon,tcra,22,
210184,Total column Sulphur Hexafluoride,tcsf6,22,
210185,Anthropogenic Emissions of Sulphur Hexafluoride,sf6apf,33,
210186,"UV visible albedo for direct radiation, isotropic component (climatological)",aluvpi,3,
210187,"UV visible albedo for direct radiation, volumetric component (climatological)",aluvpv,3,
210188,"UV visible albedo for direct radiation, geometric component (climatological)",aluvpg,3,
210189,"Near IR albedo for direct radiation, isotropic component (climatological)",alnipi,3,
210190,"Near IR albedo for direct radiation, volumetric component (climatological)",alnipv,3,
210191,"Near IR albedo for direct radiation, geometric component (climatological)",alnipg,3,
210192,"UV visible albedo for diffuse radiation, isotropic component (climatological)",aluvdi,3,
210193,"UV visible albedo for diffuse radiation, volumetric component (climatological)",aluvdv,3,
210194,"UV visible albedo for diffuse radiation, geometric component (climatological)",aluvdg,3,
210195,"Near IR albedo for diffuse radiation, isotropic component (climatological)",alnidi,3,
210196,"Near IR albedo for diffuse radiation, volumetric component (climatological)",alnidv,3,
210197,"Near IR albedo for diffuse radiation, geometric component (climatological)",alnidg,3,
210198,UV visible albedo for diffuse radiation (climatological),aluvd_p,29,
210199,UV visible albedo for direct radiation (climatological),aluvp_p,29,
210200,"UV visible albedo for direct radiation, geometric component (climatological)",aluvpg_p,29,
210201,"UV visible albedo for direct radiation, isotropic component (climatological)",aluvpi_p,29,
210202,"UV visible albedo for direct radiation, volumetric component (climatological)",aluvpv_p,29,
210203,Ozone mass mixing ratio (full chemistry scheme),go3,21,
210206,GEMS Total column ozone,gtco3,22,
210207,Total Aerosol Optical Depth at 550nm,aod550,7,
210208,Sea Salt Aerosol Optical Depth at 550nm,ssaod550,7,
210209,Dust Aerosol Optical Depth at 550nm,duaod550,7,
210210,Organic Matter Aerosol Optical Depth at 550nm,omaod550,7,
210211,Black Carbon Aerosol Optical Depth at 550nm,bcaod550,7,
210212,Sulphate Aerosol Optical Depth at 550nm,suaod550,7,
210213,Total Aerosol Optical Depth at 469nm,aod469,7,
210214,Total Aerosol Optical Depth at 670nm,aod670,7,
210215,Total Aerosol Optical Depth at 865nm,aod865,7,
210216,Total Aerosol Optical Depth at 1240nm,aod1240,7,
210217,Total aerosol optical depth at 340 nm,aod340,7,
210218,Total aerosol optical depth at 355 nm,aod355,7,
210219,Total aerosol optical depth at 380 nm,aod380,7,
210220,Total aerosol optical depth at 400 nm,aod400,7,
210221,Total aerosol optical depth at 440 nm,aod440,7,
210222,Total aerosol optical depth at 500 nm,aod500,7,
210223,Total aerosol optical depth at 532 nm,aod532,7,
210224,Total aerosol optical depth at 645 nm,aod645,7,
210225,Total aerosol optical depth at 800 nm,aod800,7,
210226,Total aerosol optical depth at 858 nm,aod858,7,
210227,Total aerosol optical depth at 1020 nm,aod1020,7,
210228,Total aerosol optical depth at 1064 nm,aod1064,7,
210229,Total aerosol optical depth at 1640 nm,aod1640,7,
210230,Total aerosol optical depth at 2130 nm,aod2130,7,
210231,Wildfire Flux of Toluene (C7H8),c7h8fire,33,
210232,Wildfire Flux of Benzene (C6H6),c6h6fire,33,
210233,Wildfire Flux of Xylene (C8H10),c8h10fire,33,
210234,Wildfire Flux of Butenes (C4H8),c4h8fire,33,
210235,Wildfire Flux of Pentenes (C5H10),c5h10fire,33,
210236,Wildfire Flux of Hexene (C6H12),c6h12fire,33,
210237,Wildfire Flux of Octene (C8H16),c8h16fire,33,
210238,Wildfire Flux of Butanes (C4H10),c4h10fire,33,
210239,Wildfire Flux of Pentanes (C5H12),c5h12fire,33,
210240,Wildfire Flux of Hexanes (C6H14),c6h14fire,33,
210241,Wildfire Flux of Heptane (C7H16),c7h16fire,33,
210242,Plume bottom height above surface,apb,4,
210243,Volcanic sulphate aerosol optical depth at 550 nm,vsuaod550,7,
210244,Volcanic ash optical depth at 550 nm,vashaod550,7,
210245,Profile of total aerosol dry extinction coefficient,taedec550,86,
210246,Profile of total aerosol dry absorption coefficient,taedab550,86,
210247,Nitrate fine mode aerosol mass mixing ratio,aermr16,21,
210248,Nitrate coarse mode aerosol mass mixing ratio,aermr17,21,
210249,Ammonium aerosol mass mixing ratio,aermr18,21,
210250,Nitrate aerosol optical depth at 550 nm,niaod550,23,
210251,Ammonium aerosol optical depth at 550 nm,amaod550,23,
210252,Biogenic secondary organic aerosol mass mixing ratio,aermr19,21,
210253,Anthropogenic secondary organic aerosol mass mixing ratio,aermr20,21,
210260,Near IR albedo for diffuse radiation (climatological),alnid_p,29,
210261,Near IR albedo for direct radiation (climatological),alnip_p,29,
210262,"Near IR albedo for direct radiation, geometric component (climatological)",alnipg_p,29,
210263,"Near IR albedo for direct radiation, isotropic component (climatological)",alnipi_p,29,
210264,"Near IR albedo for direct radiation, volumetric component (climatological)",alnipv_p,29,
211001,Sea Salt Aerosol (0.03 - 0.5 um) Mixing Ratio,aermr01diff,21,
211002,Sea Salt Aerosol (0.5 - 5 um) Mixing Ratio,aermr02diff,21,
